id_campagne,nom_campagne,canal,budget,date_debut,date_fin,ventes_generees,taux_engagement_percent,Roi_percent,cout_par_vente,mois,annee
M07145,CAMPAGNE BLACKFRIDAY 116,Radio,13782.25,2025-05-24,2025-06-20,48,11.41,113.46,287.13,5,2025
M07146,CAMPAGNE LANCEMENT 201,Instagram,3327.65,2025-08-05,2025-08-29,735,6.09,101.34,4.53,8,2025
M07147,CAMPAGNE FIDÉLITÉ 60,Facebook,7003.41,2025-05-13,2025-05-23,1778,7.91,-9.07,3.94,5,2025
M07148,CAMPAGNE FIDÉLITÉ 70,Facebook,9680.74,2025-02-25,2025-03-03,119,3.41,141.38,81.35,2,2025
M07149,CAMPAGNE SAISON 248,Facebook,14514.01,2024-09-16,2024-10-05,1630,7.27,2.99,8.9,9,2024
M07150,CAMPAGNE LANCEMENT 256,Tv,12378.43,2024-06-04,2024-06-29,1920,10.36,72.63,6.45,6,2024
M07151,CAMPAGNE PROMO 235,Email,18977.37,2025-03-30,2025-04-27,950,2.91,83.15,19.98,3,2025
M07152,CAMPAGNE BLACKFRIDAY 81,Tv,15547.86,2025-01-19,2025-01-26,1100,3.73,142.24,14.13,1,2025
M07153,CAMPAGNE PROMO 163,Facebook,12094.29,2025-05-20,2025-05-27,808,2.37,140.04,14.97,5,2025
M07154,CAMPAGNE SAISON 82,Instagram,14012.1,2024-04-04,2024-04-26,1422,7.14,33.15,9.85,4,2024
M07155,CAMPAGNE BLACKFRIDAY 68,Tv,14410.24,2024-12-25,2025-01-01,871,11.52,76.35,16.54,12,2024
M07156,CAMPAGNE SAISON 433,Tiktok,558.81,2024-07-04,2024-07-31,907,4.75,130.02,0.62,7,2024
M07157,CAMPAGNE SAISON 371,Tiktok,14887.68,2024-11-02,2024-11-19,696,3.69,77.55,21.39,11,2024
M07158,CAMPAGNE FIDÉLITÉ 105,Email,10409.47,2024-06-19,2024-07-07,849,1.08,69.9,12.26,6,2024
M07159,CAMPAGNE LANCEMENT 235,Tv,2982.98,2025-03-17,2025-03-27,1350,7.86,8.17,2.21,3,2025
M07160,CAMPAGNE PROMO 86,Radio,14375.11,2024-04-01,2024-04-19,1851,3.72,52.28,7.77,4,2024
M07161,CAMPAGNE INFLUENCE 6,Tiktok,17071.71,2024-12-08,2025-01-05,203,8.49,17.16,84.1,12,2024
M07162,CAMPAGNE INFLUENCE 5,Tv,5852.48,2024-09-23,2024-10-19,922,11.89,128.27,6.35,9,2024
M07163,CAMPAGNE LANCEMENT 99,Tv,12526.76,2025-06-08,2025-07-04,556,5.95,136.78,22.53,6,2025
M07164,CAMPAGNE BLACKFRIDAY 458,Instagram,14380.88,2024-10-21,2024-11-17,669,4.55,62.15,21.5,10,2024
M07165,CAMPAGNE BLACKFRIDAY 468,Tiktok,14453.04,2024-07-13,2024-07-31,1617,4.0,88.96,8.94,7,2024
M07166,CAMPAGNE PROMO 112,Email,4512.84,2025-07-24,2025-08-20,60,3.34,98.29,75.21,7,2025
M07167,CAMPAGNE INFLUENCE 428,Instagram,4356.8,2024-08-31,2024-09-21,44,9.86,137.39,99.02,8,2024
M07168,CAMPAGNE INFLUENCE 163,Facebook,7678.45,2024-02-19,2024-03-19,1458,5.98,120.95,5.27,2,2024
M07169,CAMPAGNE BLACKFRIDAY 175,Google Ads,9259.77,2024-07-16,2024-08-09,1944,4.67,-7.68,4.76,7,2024
M07170,CAMPAGNE FIDÉLITÉ 86,Email,12678.72,2025-07-19,2025-07-28,1483,6.2,67.92,8.55,7,2025
M07171,CAMPAGNE SAISON 41,Tiktok,10104.64,2025-07-19,2025-08-02,607,11.01,-15.14,16.65,7,2025
M07172,CAMPAGNE INFLUENCE 286,Tiktok,14208.92,2024-11-18,2024-12-15,391,2.57,103.19,36.34,11,2024
M07173,CAMPAGNE LANCEMENT 238,Facebook,10612.18,2024-01-22,2024-02-04,1499,2.71,90.91,7.08,1,2024
M07174,CAMPAGNE INFLUENCE 492,Email,5770.16,2024-12-21,2025-01-04,1639,2.55,143.63,3.52,12,2024
M07175,CAMPAGNE BLACKFRIDAY 98,Facebook,6638.66,2024-08-23,2024-09-07,1475,2.12,106.61,4.5,8,2024
M07176,CAMPAGNE BLACKFRIDAY 171,Email,9708.37,2024-11-13,2024-11-30,464,4.24,100.65,20.92,11,2024
M07177,CAMPAGNE LANCEMENT 67,Radio,15540.68,2024-06-18,2024-07-16,462,11.93,40.95,33.64,6,2024
M07178,CAMPAGNE LANCEMENT 298,Instagram,2490.97,2024-04-08,2024-04-21,835,10.43,104.1,2.98,4,2024
M07179,CAMPAGNE BLACKFRIDAY 410,Radio,11532.63,2024-09-27,2024-10-10,1182,2.67,114.19,9.76,9,2024
M07180,CAMPAGNE LANCEMENT 360,Tiktok,16392.09,2025-05-17,2025-05-28,374,5.56,1.26,43.83,5,2025
M07181,CAMPAGNE SAISON 271,Instagram,6988.51,2025-03-15,2025-04-08,993,1.13,85.51,7.04,3,2025
M07182,CAMPAGNE FIDÉLITÉ 451,Email,12747.01,2024-11-14,2024-12-02,956,4.4,113.01,13.33,11,2024
M07183,CAMPAGNE BLACKFRIDAY 322,Email,10679.48,2024-12-20,2024-12-27,552,7.84,133.19,19.35,12,2024
M07184,CAMPAGNE LANCEMENT 147,Tiktok,10836.51,2024-09-08,2024-10-06,1939,3.56,39.39,5.59,9,2024
M07185,CAMPAGNE SAISON 286,Radio,16476.51,2024-04-22,2024-05-21,1336,0.95,-8.67,12.33,4,2024
M07186,CAMPAGNE SAISON 190,Radio,4515.38,2025-04-25,2025-05-10,3,11.58,56.07,1505.13,4,2025
M07187,CAMPAGNE SAISON 52,Tv,1820.05,2024-07-07,2024-07-27,939,10.76,95.05,1.94,7,2024
M07188,CAMPAGNE BLACKFRIDAY 79,Instagram,13820.23,2025-01-21,2025-01-26,1939,3.39,56.74,7.13,1,2025
M07189,CAMPAGNE FIDÉLITÉ 253,Instagram,17621.86,2024-04-08,2024-04-19,1281,4.52,42.94,13.76,4,2024
M07190,CAMPAGNE PROMO 179,Radio,19063.48,2024-07-28,2024-08-05,1688,3.9,-12.35,11.29,7,2024
M07191,CAMPAGNE INFLUENCE 47,Tiktok,4158.65,2024-02-26,2024-03-17,1495,6.47,87.05,2.78,2,2024
M07192,CAMPAGNE FIDÉLITÉ 462,Tiktok,14967.29,2024-11-16,2024-11-22,453,6.67,62.76,33.04,11,2024
M07193,CAMPAGNE SAISON 386,Email,2452.81,2025-02-21,2025-03-04,269,0.86,99.2,9.12,2,2025
M07194,CAMPAGNE BLACKFRIDAY 364,Tv,15946.88,2024-01-27,2024-02-13,1055,4.14,32.97,15.12,1,2024
M07195,CAMPAGNE FIDÉLITÉ 219,Tiktok,17018.43,2025-03-12,2025-04-05,397,3.44,141.71,42.87,3,2025
M07196,CAMPAGNE BLACKFRIDAY 281,Google Ads,11972.5,2025-02-19,2025-02-25,1215,3.16,149.3,9.85,2,2025
M07197,CAMPAGNE FIDÉLITÉ 136,Instagram,4630.6,2024-09-06,2024-09-22,1453,11.17,52.7,3.19,9,2024
M07198,CAMPAGNE LANCEMENT 185,Facebook,7527.46,2025-06-15,2025-07-09,117,3.01,-17.45,64.34,6,2025
M07199,CAMPAGNE BLACKFRIDAY 236,Radio,13716.83,2024-11-19,2024-12-10,1713,3.55,61.7,8.01,11,2024
M07200,CAMPAGNE SAISON 106,Tv,11601.27,2025-06-06,2025-07-04,197,7.21,-7.53,58.89,6,2025
M07201,CAMPAGNE INFLUENCE 237,Email,5769.22,2024-12-12,2025-01-11,230,10.09,114.84,25.08,12,2024
M07202,CAMPAGNE SAISON 244,Google Ads,4438.24,2024-01-20,2024-01-30,654,0.84,9.5,6.79,1,2024
M07203,CAMPAGNE SAISON 126,Facebook,13638.66,2024-06-15,2024-07-07,891,2.51,-19.04,15.31,6,2024
M07204,CAMPAGNE FIDÉLITÉ 33,Google Ads,15781.94,2024-01-05,2024-01-25,935,6.65,58.21,16.88,1,2024
M07205,CAMPAGNE FIDÉLITÉ 343,Google Ads,1281.04,2025-08-22,2025-09-05,663,8.35,10.51,1.93,8,2025
M07206,CAMPAGNE SAISON 77,Radio,11523.89,2025-05-18,2025-06-10,190,1.97,106.09,60.65,5,2025
M07207,CAMPAGNE SAISON 14,Instagram,6698.53,2024-08-14,2024-09-01,1457,6.15,29.41,4.6,8,2024
M07208,CAMPAGNE INFLUENCE 70,Tv,4181.59,2024-04-05,2024-05-04,800,6.69,51.41,5.23,4,2024
M07209,CAMPAGNE PROMO 331,Email,16668.78,2025-05-13,2025-06-06,1874,6.19,140.63,8.89,5,2025
M07210,CAMPAGNE INFLUENCE 459,Facebook,17801.5,2024-10-16,2024-11-09,1667,2.91,-6.81,10.68,10,2024
M07211,CAMPAGNE BLACKFRIDAY 399,Facebook,1382.17,2024-08-28,2024-09-15,894,5.07,93.09,1.55,8,2024
M07212,CAMPAGNE PROMO 209,Radio,10930.58,2025-05-02,2025-05-31,423,5.16,112.35,25.84,5,2025
M07213,CAMPAGNE SAISON 189,Tiktok,1450.95,2024-11-24,2024-12-17,677,8.18,77.09,2.14,11,2024
M07214,CAMPAGNE FIDÉLITÉ 161,Tv,14676.83,2024-02-12,2024-03-01,1579,4.55,114.2,9.3,2,2024
M07215,CAMPAGNE LANCEMENT 80,Tv,9144.61,2024-11-15,2024-11-20,1972,0.96,-5.26,4.64,11,2024
M07216,CAMPAGNE INFLUENCE 71,Radio,13081.73,2024-12-05,2024-12-25,1537,5.86,140.94,8.51,12,2024
M07217,CAMPAGNE INFLUENCE 68,Tv,11097.66,2024-01-28,2024-02-22,137,11.21,103.25,81.0,1,2024
M07218,CAMPAGNE PROMO 65,Instagram,19316.93,2024-03-17,2024-04-07,377,8.68,53.88,51.24,3,2024
M07219,CAMPAGNE FIDÉLITÉ 361,Tv,16034.15,2024-03-19,2024-04-03,1591,6.02,97.89,10.08,3,2024
M07220,CAMPAGNE PROMO 128,Email,17525.34,2024-10-13,2024-11-01,288,0.97,72.15,60.85,10,2024
M07221,CAMPAGNE SAISON 150,Email,12904.4,2024-05-23,2024-06-06,991,4.93,41.3,13.02,5,2024
M07222,CAMPAGNE FIDÉLITÉ 52,Facebook,6325.48,2024-05-29,2024-06-22,347,9.31,-1.74,18.23,5,2024
M07223,CAMPAGNE BLACKFRIDAY 462,Tiktok,17884.1,2025-04-21,2025-05-11,320,1.49,129.48,55.89,4,2025
M07224,CAMPAGNE LANCEMENT 163,Email,16106.51,2025-05-26,2025-06-11,793,4.35,0.13,20.31,5,2025
M07225,CAMPAGNE LANCEMENT 153,Tiktok,10713.86,2024-05-17,2024-06-05,713,6.79,34.95,15.03,5,2024
M07226,CAMPAGNE INFLUENCE 214,Tiktok,2866.59,2025-08-12,2025-08-29,688,11.71,143.78,4.17,8,2025
M07227,CAMPAGNE INFLUENCE 220,Tiktok,16886.16,2024-08-27,2024-09-06,1774,8.24,99.51,9.52,8,2024
M07228,CAMPAGNE BLACKFRIDAY 116,Radio,10617.62,2024-07-29,2024-08-09,1325,4.36,70.26,8.01,7,2024
M07229,CAMPAGNE FIDÉLITÉ 220,Facebook,11693.65,2024-03-14,2024-04-06,494,4.06,41.52,23.67,3,2024
M07230,CAMPAGNE BLACKFRIDAY 197,Facebook,5980.62,2025-08-26,2025-09-08,1393,1.18,145.58,4.29,8,2025
M07231,CAMPAGNE SAISON 467,Email,3579.9,2024-02-03,2024-02-23,1412,9.73,3.77,2.54,2,2024
M07232,CAMPAGNE FIDÉLITÉ 348,Google Ads,4061.86,2024-07-02,2024-07-09,982,3.06,60.88,4.14,7,2024
M07233,CAMPAGNE PROMO 420,Radio,12921.44,2025-05-16,2025-05-23,152,8.67,148.68,85.01,5,2025
M07234,CAMPAGNE FIDÉLITÉ 22,Instagram,7126.78,2025-04-30,2025-05-29,1647,7.91,6.88,4.33,4,2025
M07235,CAMPAGNE SAISON 442,Email,15026.66,2024-09-19,2024-09-29,1626,3.4,-15.05,9.24,9,2024
M07236,CAMPAGNE BLACKFRIDAY 394,Google Ads,13710.6,2025-01-06,2025-01-15,1949,4.22,120.11,7.03,1,2025
M07237,CAMPAGNE PROMO 87,Tiktok,6920.53,2024-12-17,2025-01-05,1073,3.13,65.11,6.45,12,2024
M07238,CAMPAGNE LANCEMENT 394,Email,18906.58,2024-05-07,2024-05-12,1218,8.46,69.18,15.52,5,2024
M07239,CAMPAGNE SAISON 149,Tiktok,562.13,2024-03-09,2024-03-21,1673,10.2,140.35,0.34,3,2024
M07240,CAMPAGNE SAISON 298,Email,16656.97,2025-04-27,2025-05-25,1849,10.8,85.74,9.01,4,2025
M07241,CAMPAGNE SAISON 477,Email,14724.25,2025-03-16,2025-03-30,1491,10.16,40.81,9.88,3,2025
M07242,CAMPAGNE LANCEMENT 427,Tiktok,740.97,2024-04-04,2024-04-17,1620,5.51,76.16,0.46,4,2024
M07243,CAMPAGNE BLACKFRIDAY 326,Tv,13893.4,2025-04-12,2025-05-08,543,10.34,146.95,25.59,4,2025
M07244,CAMPAGNE INFLUENCE 217,Tv,9007.3,2024-06-03,2024-06-13,166,4.17,87.8,54.26,6,2024
M07245,CAMPAGNE BLACKFRIDAY 17,Radio,737.68,2024-01-03,2024-01-10,905,2.89,-4.88,0.82,1,2024
M07246,CAMPAGNE LANCEMENT 83,Radio,9477.16,2024-01-11,2024-01-28,250,6.18,11.72,37.91,1,2024
M07247,CAMPAGNE LANCEMENT 389,Instagram,11872.82,2024-09-26,2024-10-05,160,1.54,95.21,74.21,9,2024
M07248,CAMPAGNE INFLUENCE 480,Google Ads,14263.79,2024-11-03,2024-11-21,1160,8.66,97.56,12.3,11,2024
M07249,CAMPAGNE INFLUENCE 198,Google Ads,19304.12,2024-12-22,2025-01-18,1500,6.47,26.28,12.87,12,2024
M07250,CAMPAGNE LANCEMENT 307,Facebook,19805.39,2025-02-23,2025-03-12,995,2.88,-0.74,19.9,2,2025
M07251,CAMPAGNE BLACKFRIDAY 329,Email,10155.52,2024-06-13,2024-07-03,1082,4.57,106.24,9.39,6,2024
M07252,CAMPAGNE PROMO 69,Facebook,2594.65,2024-09-05,2024-10-02,760,1.37,29.22,3.41,9,2024
M07253,CAMPAGNE SAISON 445,Facebook,3692.47,2025-04-12,2025-05-02,147,3.78,103.81,25.12,4,2025
M07254,CAMPAGNE INFLUENCE 116,Google Ads,3496.4,2024-06-08,2024-07-02,1445,6.54,83.6,2.42,6,2024
M07255,CAMPAGNE LANCEMENT 428,Facebook,5311.05,2025-03-25,2025-04-17,779,7.88,-19.94,6.82,3,2025
M07256,CAMPAGNE INFLUENCE 242,Tiktok,14060.62,2024-11-14,2024-12-14,1498,10.03,108.71,9.39,11,2024
M07257,CAMPAGNE LANCEMENT 485,Google Ads,19399.21,2024-01-14,2024-02-02,1289,4.44,43.94,15.05,1,2024
M07258,CAMPAGNE INFLUENCE 12,Email,2972.56,2025-05-14,2025-05-22,1437,4.03,0.03,2.07,5,2025
M07259,CAMPAGNE FIDÉLITÉ 413,Tiktok,10240.59,2024-11-11,2024-12-10,1978,5.25,41.81,5.18,11,2024
M07260,CAMPAGNE INFLUENCE 493,Facebook,13471.91,2025-07-04,2025-07-25,1008,3.36,81.44,13.36,7,2025
M07261,CAMPAGNE BLACKFRIDAY 428,Google Ads,19136.17,2024-11-10,2024-11-28,455,4.39,142.05,42.06,11,2024
M07262,CAMPAGNE LANCEMENT 275,Radio,11839.51,2025-03-23,2025-03-28,208,9.91,89.55,56.92,3,2025
M07263,CAMPAGNE BLACKFRIDAY 254,Facebook,16342.57,2024-02-25,2024-03-17,1307,2.58,142.17,12.5,2,2024
M07264,CAMPAGNE BLACKFRIDAY 122,Tiktok,15025.85,2024-03-17,2024-03-27,1252,9.52,39.21,12.0,3,2024
M07265,CAMPAGNE BLACKFRIDAY 304,Tiktok,18356.25,2025-02-06,2025-02-17,78,0.54,-0.54,235.34,2,2025
M07266,CAMPAGNE INFLUENCE 360,Email,5939.93,2024-07-19,2024-07-31,1170,2.77,-10.62,5.08,7,2024
M07267,CAMPAGNE INFLUENCE 64,Email,17098.91,2024-08-11,2024-08-28,1757,6.7,125.22,9.73,8,2024
M07268,CAMPAGNE SAISON 32,Email,8814.45,2025-04-23,2025-05-16,1500,7.92,64.21,5.88,4,2025
M07269,CAMPAGNE SAISON 421,Email,14678.74,2024-12-27,2025-01-17,1609,1.93,70.97,9.12,12,2024
M07270,CAMPAGNE BLACKFRIDAY 134,Radio,7327.66,2024-07-22,2024-08-11,1194,1.62,-9.53,6.14,7,2024
M07271,CAMPAGNE SAISON 383,Google Ads,18425.16,2024-09-13,2024-10-12,726,2.68,94.82,25.38,9,2024
M07272,CAMPAGNE SAISON 31,Tiktok,14349.87,2024-01-06,2024-01-22,354,3.59,149.35,40.54,1,2024
M07273,CAMPAGNE FIDÉLITÉ 475,Google Ads,17616.45,2024-02-04,2024-03-05,500,11.07,30.94,35.23,2,2024
M07274,CAMPAGNE BLACKFRIDAY 465,Tv,19159.88,2024-12-29,2025-01-08,909,4.5,9.96,21.08,12,2024
M07275,CAMPAGNE SAISON 246,Facebook,2018.05,2024-11-13,2024-11-30,1350,11.44,28.15,1.49,11,2024
M07276,CAMPAGNE INFLUENCE 7,Radio,802.93,2025-05-26,2025-06-22,30,1.93,107.74,26.76,5,2025
M07277,CAMPAGNE SAISON 152,Email,14475.95,2025-05-05,2025-05-16,1699,1.05,16.74,8.52,5,2025
M07278,CAMPAGNE LANCEMENT 252,Instagram,831.95,2024-08-16,2024-08-25,933,4.72,5.64,0.89,8,2024
M07279,CAMPAGNE INFLUENCE 139,Radio,18769.2,2025-06-07,2025-07-04,1800,8.55,14.38,10.43,6,2025
M07280,CAMPAGNE SAISON 290,Tiktok,17078.41,2024-03-11,2024-04-10,352,8.31,40.88,48.52,3,2024
M07281,CAMPAGNE PROMO 258,Instagram,15158.54,2024-11-19,2024-12-08,1127,7.66,101.29,13.45,11,2024
M07282,CAMPAGNE LANCEMENT 70,Facebook,1887.66,2025-03-16,2025-04-14,1838,7.3,71.51,1.03,3,2025
M07283,CAMPAGNE INFLUENCE 366,Radio,13340.27,2024-07-03,2024-07-30,503,2.58,122.05,26.52,7,2024
M07284,CAMPAGNE INFLUENCE 330,Facebook,10501.32,2024-06-12,2024-06-24,1101,2.21,57.62,9.54,6,2024
M07285,CAMPAGNE BLACKFRIDAY 333,Email,19301.52,2024-02-27,2024-03-12,1935,5.75,11.28,9.97,2,2024
M07286,CAMPAGNE FIDÉLITÉ 73,Instagram,12567.64,2024-05-13,2024-05-31,890,11.79,23.49,14.12,5,2024
M07287,CAMPAGNE PROMO 29,Radio,4960.13,2024-10-29,2024-11-18,1894,8.64,45.03,2.62,10,2024
M07288,CAMPAGNE PROMO 386,Google Ads,17042.07,2025-06-01,2025-06-11,1738,2.65,28.06,9.81,6,2025
M07289,CAMPAGNE FIDÉLITÉ 37,Google Ads,6782.09,2024-05-12,2024-05-19,597,4.27,51.6,11.36,5,2024
M07290,CAMPAGNE PROMO 490,Email,12475.81,2024-09-14,2024-09-19,1673,5.94,73.45,7.46,9,2024
M07291,CAMPAGNE INFLUENCE 147,Tv,12358.77,2024-08-04,2024-08-24,415,11.38,22.63,29.78,8,2024
M07292,CAMPAGNE LANCEMENT 94,Facebook,15964.53,2024-01-02,2024-01-20,107,9.27,124.67,149.2,1,2024
M07293,CAMPAGNE INFLUENCE 348,Instagram,4638.03,2025-03-12,2025-03-23,968,6.83,47.26,4.79,3,2025
M07294,CAMPAGNE BLACKFRIDAY 484,Radio,14337.05,2024-11-24,2024-12-17,1655,7.12,97.64,8.66,11,2024
M07295,CAMPAGNE SAISON 264,Radio,17545.16,2024-08-27,2024-09-10,709,0.84,1.36,24.75,8,2024
M07296,CAMPAGNE BLACKFRIDAY 421,Facebook,2848.47,2024-02-23,2024-03-13,813,8.12,145.99,3.5,2,2024
M07297,CAMPAGNE INFLUENCE 212,Facebook,16760.61,2024-10-09,2024-10-20,1083,5.12,87.98,15.48,10,2024
M07298,CAMPAGNE SAISON 292,Google Ads,14783.52,2024-06-19,2024-07-13,1356,10.07,-13.51,10.9,6,2024
M07299,CAMPAGNE BLACKFRIDAY 366,Instagram,4457.07,2025-01-18,2025-01-28,905,5.84,146.53,4.92,1,2025
M07300,CAMPAGNE BLACKFRIDAY 344,Google Ads,1845.99,2024-05-30,2024-06-26,557,1.33,-4.32,3.31,5,2024
M07301,CAMPAGNE SAISON 73,Radio,17871.08,2024-05-29,2024-06-06,1855,11.21,148.22,9.63,5,2024
M07302,CAMPAGNE SAISON 210,Radio,2507.58,2024-02-25,2024-03-07,962,11.52,8.03,2.61,2,2024
M07303,CAMPAGNE SAISON 280,Email,14388.59,2024-10-22,2024-11-18,1258,8.02,142.26,11.44,10,2024
M07304,CAMPAGNE INFLUENCE 273,Radio,9546.8,2025-07-13,2025-08-03,703,5.62,15.21,13.58,7,2025
M07305,CAMPAGNE LANCEMENT 435,Facebook,11814.19,2025-03-16,2025-04-12,436,1.47,119.2,27.1,3,2025
M07306,CAMPAGNE SAISON 97,Google Ads,4203.97,2025-08-09,2025-08-16,360,11.91,56.53,11.68,8,2025
M07307,CAMPAGNE FIDÉLITÉ 92,Tiktok,15962.45,2025-05-03,2025-05-16,972,5.64,143.34,16.42,5,2025
M07308,CAMPAGNE BLACKFRIDAY 237,Tv,19431.36,2024-10-24,2024-11-16,1891,8.88,37.55,10.28,10,2024
M07309,CAMPAGNE LANCEMENT 162,Instagram,13512.86,2025-04-29,2025-05-26,1803,4.01,104.3,7.49,4,2025
M07310,CAMPAGNE SAISON 61,Instagram,9886.77,2025-05-13,2025-06-09,297,5.87,97.58,33.29,5,2025
M07311,CAMPAGNE BLACKFRIDAY 193,Tiktok,9499.04,2024-03-17,2024-04-08,538,1.95,91.1,17.66,3,2024
M07312,CAMPAGNE INFLUENCE 451,Tv,17618.01,2025-06-07,2025-06-23,563,11.28,26.53,31.29,6,2025
M07313,CAMPAGNE FIDÉLITÉ 240,Google Ads,676.23,2024-10-06,2024-10-19,810,10.05,71.3,0.83,10,2024
M07314,CAMPAGNE BLACKFRIDAY 89,Google Ads,17670.67,2025-04-13,2025-04-20,1963,11.85,16.84,9.0,4,2025
M07315,CAMPAGNE INFLUENCE 237,Instagram,3581.71,2025-06-07,2025-06-20,444,9.56,7.72,8.07,6,2025
M07316,CAMPAGNE INFLUENCE 41,Instagram,16042.33,2025-05-11,2025-05-19,1736,4.76,32.58,9.24,5,2025
M07317,CAMPAGNE FIDÉLITÉ 257,Email,15281.07,2025-06-20,2025-06-27,1650,11.67,32.27,9.26,6,2025
M07318,CAMPAGNE PROMO 173,Tiktok,5746.91,2024-06-18,2024-07-15,310,7.75,71.88,18.54,6,2024
M07319,CAMPAGNE FIDÉLITÉ 318,Facebook,11050.5,2025-06-14,2025-07-14,1820,0.98,107.81,6.07,6,2025
M07320,CAMPAGNE LANCEMENT 443,Tiktok,15993.61,2024-09-02,2024-09-10,1751,1.55,-8.4,9.13,9,2024
M07321,CAMPAGNE BLACKFRIDAY 425,Facebook,10505.98,2025-02-19,2025-03-07,1813,9.07,142.07,5.79,2,2025
M07322,CAMPAGNE BLACKFRIDAY 427,Radio,14484.27,2025-05-23,2025-05-30,233,1.19,-8.41,62.16,5,2025
M07323,CAMPAGNE INFLUENCE 337,Tv,19085.99,2024-12-01,2024-12-06,216,3.23,100.51,88.36,12,2024
M07324,CAMPAGNE BLACKFRIDAY 466,Radio,9558.06,2025-04-05,2025-04-25,1363,1.15,76.13,7.01,4,2025
M07325,CAMPAGNE BLACKFRIDAY 352,Tiktok,3705.79,2024-12-07,2024-12-20,1277,6.21,25.85,2.9,12,2024
M07326,CAMPAGNE LANCEMENT 366,Tiktok,19536.64,2025-08-01,2025-08-16,1393,6.67,14.0,14.02,8,2025
M07327,CAMPAGNE FIDÉLITÉ 63,Tiktok,10717.6,2024-05-17,2024-05-25,101,0.56,-10.0,106.11,5,2024
M07328,CAMPAGNE INFLUENCE 3,Tiktok,15499.52,2024-11-07,2024-12-05,486,6.52,58.74,31.89,11,2024
M07329,CAMPAGNE SAISON 499,Tiktok,2605.29,2024-12-06,2025-01-04,1833,1.74,141.7,1.42,12,2024
M07330,CAMPAGNE PROMO 337,Email,19659.2,2024-11-24,2024-12-02,1545,10.04,11.65,12.72,11,2024
M07331,CAMPAGNE FIDÉLITÉ 96,Radio,18961.61,2024-01-10,2024-02-05,1688,9.64,-4.63,11.23,1,2024
M07332,CAMPAGNE SAISON 356,Tv,18527.98,2024-01-08,2024-01-13,1981,8.56,40.5,9.35,1,2024
M07333,CAMPAGNE INFLUENCE 183,Instagram,8743.82,2024-12-04,2024-12-31,422,2.75,93.3,20.72,12,2024
M07334,CAMPAGNE BLACKFRIDAY 101,Email,15419.1,2024-09-18,2024-09-23,1409,2.08,45.23,10.94,9,2024
M07335,CAMPAGNE PROMO 301,Tiktok,17042.19,2024-11-07,2024-11-18,1020,3.82,45.64,16.71,11,2024
M07336,CAMPAGNE SAISON 165,Instagram,16583.45,2025-06-13,2025-06-29,1406,9.77,32.67,11.79,6,2025
M07337,CAMPAGNE FIDÉLITÉ 494,Tiktok,10056.04,2024-10-04,2024-10-27,1753,10.27,136.38,5.74,10,2024
M07338,CAMPAGNE INFLUENCE 495,Google Ads,16282.39,2025-01-15,2025-01-22,954,7.21,131.53,17.07,1,2025
M07339,CAMPAGNE LANCEMENT 431,Email,17875.99,2024-11-19,2024-11-24,490,2.99,80.85,36.48,11,2024
M07340,CAMPAGNE LANCEMENT 269,Tiktok,12453.89,2024-05-16,2024-06-12,1346,10.09,60.65,9.25,5,2024
M07341,CAMPAGNE FIDÉLITÉ 414,Facebook,12578.29,2024-09-26,2024-10-04,165,2.4,116.68,76.23,9,2024
M07342,CAMPAGNE SAISON 262,Radio,18040.16,2024-03-13,2024-04-12,872,7.02,124.12,20.69,3,2024
M07343,CAMPAGNE INFLUENCE 436,Google Ads,9997.9,2024-04-22,2024-05-06,918,1.18,28.74,10.89,4,2024
M07344,CAMPAGNE PROMO 353,Tiktok,19583.01,2024-02-25,2024-03-03,340,1.07,117.61,57.6,2,2024
M07345,CAMPAGNE FIDÉLITÉ 80,Instagram,2852.83,2024-05-03,2024-05-20,400,1.49,147.96,7.13,5,2024
M07346,CAMPAGNE BLACKFRIDAY 252,Facebook,12870.56,2025-01-29,2025-02-07,285,5.7,64.31,45.16,1,2025
M07347,CAMPAGNE INFLUENCE 378,Facebook,9457.05,2025-05-23,2025-06-13,103,9.62,87.0,91.82,5,2025
M07348,CAMPAGNE SAISON 293,Tiktok,19934.25,2024-06-12,2024-07-09,1749,5.74,98.46,11.4,6,2024
M07349,CAMPAGNE INFLUENCE 451,Facebook,1970.18,2024-01-12,2024-01-19,1729,9.07,91.42,1.14,1,2024
M07350,CAMPAGNE BLACKFRIDAY 420,Facebook,4450.61,2024-03-05,2024-03-10,384,3.55,134.16,11.59,3,2024
M07351,CAMPAGNE LANCEMENT 165,Tiktok,8912.87,2025-05-05,2025-05-31,1585,4.27,125.4,5.62,5,2025
M07352,CAMPAGNE LANCEMENT 315,Radio,15373.13,2025-08-02,2025-08-27,459,1.32,119.07,33.49,8,2025
M07353,CAMPAGNE LANCEMENT 479,Radio,18333.88,2025-02-20,2025-02-26,97,3.69,22.41,189.01,2,2025
M07354,CAMPAGNE LANCEMENT 267,Instagram,9306.31,2025-06-23,2025-07-02,682,0.76,37.58,13.65,6,2025
M07355,CAMPAGNE BLACKFRIDAY 80,Instagram,9711.33,2024-02-24,2024-03-13,159,9.4,43.62,61.08,2,2024
M07356,CAMPAGNE SAISON 416,Tv,19333.31,2024-04-20,2024-05-06,464,7.67,-15.43,41.67,4,2024
